LIMIT_BAL,EDUCATION,SEX_MAR,AgeBin,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Closeness_1,Closeness_2,Closeness_3,Closeness_4,Closeness_5,Closeness_6,diff,default
230000,1,2,3,-1,-1,-2,-1,-1,-2,1163,0,1487,826,-4,-4,0,1487,830,0,0,1342,228837,230000,228513,229174,230004,230004,-191,0
200000,1,2,2,-1,-1,-1,-1,-2,-2,20375,12588,9571,0,0,0,1089,1526,0,0,0,0,179625,187412,190429,200000,200000,200000,39919,0
430000,2,2,3,2,2,2,2,2,2,282880,289358,296219,300873,294527,308523,12700,13000,11000,0,19000,15000,147120,140642,133781,129127,135473,121477,1701680,1
100000,2,2,2,-1,-1,-1,2,-1,-1,18641,23380,33045,32346,36597,46121,5000,10000,0,5000,10000,0,81359,76620,66955,67654,63403,53879,160130,0
210000,1,4,2,1,-1,-1,-1,-1,-1,15207,16529,16915,16266,571,18827,16529,16920,16266,0,19136,0,194793,193471,193085,193734,209429,191173,15464,0
50000,1,2,3,-2,-2,-2,-2,-2,-2,0,1470,0,0,591,426,1470,0,0,591,426,595,50000,48530,50000,50000,49409,49574,-595,0
290000,1,4,2,-1,-1,-1,-1,-1,-1,57721,57256,57094,55293,54738,55435,2514,3007,2004,2101,2503,2503,232279,232744,232906,234707,235262,234565,322905,0
200000,1,4,2,-2,-2,-2,-2,-2,-2,0,0,2090,0,0,2820,0,2090,0,0,2820,10540,200000,200000,197910,200000,200000,197180,-10540,0
170000,1,4,2,-2,-2,-2,-2,-2,-2,7365,255,4884,4442,1800,0,255,4892,4478,1800,0,150,162635,169745,165116,165558,168200,170000,7171,0
30000,2,4,2,-1,-1,-2,-2,-2,-2,9730,0,0,0,0,0,0,0,0,0,0,0,20270,30000,30000,30000,30000,30000,9730,0
360000,2,2,3,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,357500,360000,360000,360000,360000,360000,2500,1
110000,1,4,2,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,110000,110000,110000,110000,110000,110000,0,0
180000,1,2,2,-1,-1,-1,2,2,2,151776,157050,167293,168074,167235,179461,9300,14300,5000,3400,15000,6017,28224,22950,12707,11926,12765,539,937872,0
220000,2,4,2,-1,-1,-1,-1,-1,-1,93815,96121,56148,35642,33516,30177,4300,2407,2000,2000,1100,1000,126185,123879,163852,184358,186484,189823,332612,0
190000,2,4,2,-1,-1,-1,-1,-1,-1,90945,77668,79321,80401,80872,77377,3500,3500,3000,3083,3000,3000,99055,112332,110679,109599,109128,112623,467501,0
150000,4,4,1,-1,-1,-1,-1,-1,-1,17196,12991,3305,11164,18803,22891,2012,3310,11164,18800,10000,16910,132804,137009,146695,138836,131197,127109,24154,0
350000,2,2,2,-1,-1,-1,-1,-1,-1,62862,79927,76057,65139,56984,55038,24000,6000,5000,3000,6000,5000,287138,270073,273943,284861,293016,294962,347007,0
240000,2,2,3,-1,-1,-1,-1,-1,-1,121386,123877,127344,125050,126479,130266,6000,7000,6500,5000,6000,6000,118614,116123,112656,114950,113521,109734,717902,0
230000,2,4,2,-2,-1,-1,-1,-1,-1,0,63508,59835,60963,59337,71089,63508,2300,2200,2200,25000,2400,230000,166492,170165,169037,170663,158911,217124,0
500000,1,2,1,-2,-2,-2,-2,-2,-2,6887,2926,2546,5495,180,-486,2940,2569,6360,3,0,3012,493113,497074,497454,494505,499820,500486,2664,0
160000,2,2,2,-1,-1,-1,-1,-1,2,33712,14116,-2985,1472,2985,1513,14116,0,4457,1513,0,1328,126288,145884,162985,158528,157015,158487,29399,0
290000,1,4,2,-1,-1,-1,-1,-1,-1,41626,8341,17333,34539,35288,35438,5004,10000,18000,1200,3000,2000,248374,281659,272667,255461,254712,254562,133361,0
50000,2,2,2,-1,-1,-1,-1,-1,-1,22459,48535,49350,26499,21071,18713,26499,2248,1332,544,713,3703,27541,1465,650,23501,28929,31287,151588,0
270000,1,4,2,2,2,2,-1,-1,-1,172933,184761,164009,161843,151862,0,19028,0,3451,5004,0,0,97067,85239,105991,108157,118138,270000,807925,1
260000,2,4,2,-2,-2,-2,-2,-2,-2,4456,177,1406,1006,436,5860,177,1406,1006,440,5860,1306,255544,259823,258594,258994,259564,254140,3146,0
180000,3,2,2,-2,-1,-1,-1,-1,-1,10790,7239,30418,31370,13496,23943,7239,30418,31370,13496,12000,22593,169210,172761,149582,148630,166504,156057,140,0
180000,2,4,2,-2,-2,-2,-2,-2,-2,0,0,1980,0,0,858,0,1980,0,0,858,0,180000,180000,178020,180000,180000,179142,0,0
50000,4,2,2,-1,-1,-1,-1,-1,-1,43268,39605,39702,39200,40000,0,2011,2000,1000,800,0,0,6732,10395,10298,10800,10000,50000,195964,0
50000,2,2,2,2,-1,-1,-1,-1,-1,47993,49051,39945,40254,20040,3563,2010,1904,2214,1000,129,131,2007,949,10055,9746,29960,46437,193458,1
80000,1,2,2,-1,-1,-1,-1,-1,-1,27695,15372,25919,18449,2655,20808,10000,25919,18449,2655,20808,0,52305,64628,54081,61551,77345,59192,33067,1
250000,2,2,2,-1,-1,-1,-1,-1,-1,212954,215928,221963,224949,229577,234221,8000,9510,8160,8364,8493,8625,37046,34072,28037,25051,20423,15779,1288440,0
80000,2,2,3,-1,-1,-1,-2,-2,-2,81328,82150,0,0,0,0,3750,0,0,0,0,0,-1328,-2150,80000,80000,80000,80000,159728,0
160000,2,2,2,-1,-1,-1,-1,-1,-1,13307,22887,16846,2150,1033,8264,22887,16890,2150,0,8264,8799,146693,137113,143154,157850,158967,151736,5497,0
30000,2,4,3,-1,-1,-1,-1,-1,-1,27855,30787,30128,25178,21060,16893,5000,5137,2189,2007,1009,655,2145,-787,-128,4822,8940,13107,135904,0
100000,2,2,3,-1,-1,-1,-1,-1,-1,1603,1440,1440,1440,1440,6059,1440,1440,1440,1440,6059,1440,98397,98560,98560,98560,98560,93941,163,0
100000,2,2,3,1,-1,-1,-1,-2,-2,0,766,305,0,0,0,766,305,0,0,0,0,100000,99234,99695,100000,100000,100000,0,0
130000,2,2,3,-1,2,-1,-1,-1,-1,1980,990,990,990,990,1130,0,990,990,990,1130,1000,128020,129010,129010,129010,129010,128870,1970,0
80000,2,2,2,-1,-1,-1,-1,-1,-1,81513,82816,74170,73609,46443,47231,3612,2830,2194,1797,2000,2000,-1513,-2816,5830,6391,33557,32769,391349,0
170000,1,2,3,-1,-1,-1,-1,-1,-1,93095,95044,98505,99970,102303,104654,3500,5000,4000,4000,4000,4000,76905,74956,71495,70030,67697,65346,569071,0
280000,1,2,3,-2,-2,-2,-2,-2,-2,6425,3746,3863,5740,0,1170,3746,3863,5740,0,1170,4198,273575,276254,276137,274260,280000,278830,2227,0
500000,3,2,3,2,-1,-1,-1,-1,-1,1273,79108,329774,328950,336073,1257,79113,255005,6780,8401,1262,2120,498727,420892,170226,171050,163927,498743,723754,1
300000,2,4,3,-1,-1,-1,-1,-1,-1,1215,43909,27785,5221,1278,3245,43943,27863,5234,1278,3245,22,298785,256091,272215,294779,298722,296755,1068,0
310000,2,2,3,-1,-1,-1,2,-1,-1,21692,19697,17257,7900,17161,14585,19697,2270,4,17161,7030,0,288308,290303,292743,302100,292839,295415,52130,0
120000,1,4,1,-1,2,-1,-1,2,-1,8318,2730,3647,10730,1835,5843,0,3647,10752,0,5658,6928,111682,117270,116353,109270,118165,114157,6118,0
50000,3,2,3,2,-1,-1,-1,-2,-2,48297,50487,51400,0,0,0,3000,2400,0,0,0,0,1703,-487,-1400,50000,50000,50000,144784,1
340000,4,4,1,-1,-1,-1,-1,-1,-1,262621,167331,169625,104501,102700,103824,24298,7068,8015,10053,15000,9507,77379,172669,170375,235499,237300,236176,836661,0
90000,1,4,2,2,2,3,3,3,2,20052,79532,79872,80662,80740,83275,59872,2200,2700,2000,4000,2200,69948,10468,10128,9338,9260,6725,351161,0
60000,1,4,2,1,2,-1,-1,-1,2,17992,17405,18619,19636,20326,21534,0,1500,1328,1018,1687,778,42008,42595,41381,40364,39674,38466,109201,1
380000,1,4,1,-1,-1,-1,-1,-1,-1,384979,276655,174060,172167,142135,152135,20000,9500,4180,0,10000,5000,-4979,103345,205940,207833,237865,227865,1253451,0
200000,1,4,1,-2,-2,-2,-2,-2,-2,2692,4399,5555,5818,3686,2014,4403,5573,5947,3686,2041,2540,197308,195601,194445,194182,196314,197986,-26,0
460000,1,4,1,-1,-1,-1,-1,-1,-1,82315,170894,160223,160894,165246,169983,90150,7018,7000,7002,8007,8038,377685,289106,299777,299106,294754,290017,782340,0
300000,2,2,2,-1,2,-1,-1,-1,-1,10940,10104,1610,2749,155,3167,0,1610,2768,155,3167,435,289060,289896,298390,297251,299845,296833,20590,0
360000,1,4,2,-2,-2,-2,-2,-2,-2,4765,3415,1539,6501,3458,2786,3434,1546,6541,3475,2788,5710,355235,356585,358461,353499,356542,357214,-1030,0
120000,2,2,2,-1,-1,-1,-1,-1,-1,25657,27877,1150,29225,25893,11707,3000,2000,29225,2000,2000,20000,94343,92123,118850,90775,94107,108293,63284,0
500000,2,2,2,1,-1,-1,-1,-1,-1,0,5377,4131,44588,44388,5085,5377,4131,44588,0,0,3148,500000,494623,495869,455412,455612,494915,46325,0
210000,1,2,2,-1,-1,-1,-1,-1,-1,199851,190551,192717,195700,150525,137565,7000,7791,7000,5254,5400,5380,10149,19449,17283,14300,59475,72435,1029084,1
180000,2,2,2,2,2,2,2,2,2,115166,122519,123087,126564,123040,129098,10800,4000,7000,0,8200,1500,64834,57481,56913,53436,56960,50902,707974,1
200000,2,2,2,-1,-1,-1,-1,-1,-1,47550,51427,52672,53682,51841,52921,5000,2672,2492,2006,2069,2258,152450,148573,147328,146318,148159,147079,293596,0
240000,2,2,2,-1,-1,-2,-2,-2,-2,12000,0,0,0,0,0,0,0,0,0,0,0,228000,240000,240000,240000,240000,240000,12000,0
50000,2,2,2,-2,-2,-2,-2,-2,-2,943,0,0,0,20650,0,10528,0,0,20650,0,0,49057,50000,50000,50000,29350,50000,-9585,0
240000,1,4,2,-1,-1,-1,-1,-1,-1,89988,27329,21061,27585,18019,18116,18063,18008,27067,18046,10018,17038,150012,212671,218939,212415,221981,221884,93858,0
160000,3,2,2,-1,2,-1,-1,-2,-2,2364,1095,2190,0,0,0,0,2190,0,0,0,0,157636,158905,157810,160000,160000,160000,3459,1
150000,1,4,2,-1,-1,-1,-1,-1,-1,11529,6745,6177,7215,7644,8367,2000,1262,1300,700,1000,950,138471,143255,143823,142785,142356,141633,40465,0
100000,1,4,2,-1,2,2,-1,-1,-1,5640,1570,0,3198,3198,5198,0,0,3198,0,2000,3348,94360,98430,100000,96802,96802,94802,10258,0
50000,2,4,2,1,2,-1,-1,-1,-1,49633,48475,41848,40136,40626,41970,24,2039,1965,1455,2000,1877,367,1525,8152,9864,9374,8030,253328,0
180000,1,4,2,-1,-1,-1,-1,-1,-1,31689,30210,39634,42625,44935,48436,10000,10000,5000,3000,10000,30000,148311,149790,140366,137375,135065,131564,169529,0
50000,2,2,2,1,2,-1,-1,2,-1,23250,22578,23611,25825,25111,25708,0,1397,2611,0,1000,1092,26750,27422,26389,24175,24889,24292,139983,1
20000,3,6,3,-1,-1,2,2,-1,-1,18126,20771,20434,19874,19546,0,3599,1200,1000,400,0,0,1874,-771,-434,126,454,20000,92552,1
120000,2,4,2,-1,-1,-1,2,-1,-1,2753,0,390,390,780,1206,0,780,0,780,1206,0,117247,120000,119610,119610,119220,118794,2753,0
320000,1,4,3,-1,-1,-1,-1,-1,-1,29227,49177,143588,82261,44242,22999,49619,143588,82691,44242,24010,128424,290773,270823,176412,237739,275758,297001,-101080,0
370000,2,2,2,-1,-1,-1,-1,-1,-1,219386,181046,169132,128553,88817,83763,10500,14045,8553,8817,10763,2526,150614,188954,200868,241447,281183,286237,815493,0
210000,2,4,2,-1,-1,-1,-1,-1,-1,26557,31090,58054,44624,43339,44245,5000,28008,15000,1552,1605,1615,183443,178910,151946,165376,166661,165755,195129,0
220000,3,4,3,-1,-1,-1,2,-1,-1,197139,166221,178594,174330,179525,184562,6500,15000,0,8000,8000,15000,22861,53779,41406,45670,40475,35438,1027871,0
220000,2,4,3,-1,-1,-1,-1,-1,-1,119951,122336,126415,127447,129983,132727,4375,6047,4622,4652,4838,4838,100049,97664,93585,92553,90017,87273,729487,0
210000,3,4,2,2,-1,-1,-1,-1,-1,420522,203447,206683,99411,63322,73433,16000,6549,4500,2407,12700,3200,-210522,6553,3317,110589,146678,136567,1021462,0
200000,2,2,2,-1,-1,-1,-1,-1,-1,5481,6430,4494,4771,9454,8595,1068,1140,1000,5000,3000,3000,194519,193570,195506,195229,190546,191405,25017,0
180000,2,2,3,-1,-1,-1,-1,-1,-1,9309,7596,9086,11477,4817,7121,1119,1609,3000,2500,5000,5000,170691,172404,170914,168523,175183,172879,31178,0
60000,2,2,3,1,2,-1,-1,-1,-1,61049,57244,47551,36795,30596,28354,0,2400,2100,1300,1300,1300,-1049,2756,12449,23205,29404,31646,253189,0
430000,2,2,2,-1,-1,-1,-1,-1,-1,17800,18175,11153,11073,2853,3177,2003,2000,1030,2350,2000,1150,412200,411825,418847,418927,427147,426823,53698,0
20000,2,2,2,-1,-1,-1,-1,-1,-1,5185,6547,8879,10926,17536,2090,2000,3000,3000,7000,2090,0,14815,13453,11121,9074,2464,17910,34073,0
50000,2,2,2,-1,-1,-1,-1,-1,-1,48658,50709,36114,23706,20166,19930,3000,2000,3005,700,1000,1000,1342,-709,13886,26294,29834,30070,188578,0
500000,1,4,2,-2,-2,-2,-2,-2,-2,2937,5242,17840,11303,6943,16409,5242,17840,11642,6943,16409,3362,497063,494758,482160,488697,493057,483591,-764,0
340000,1,4,2,-1,-1,-1,-1,-1,-1,334125,335778,343792,301895,198944,197439,13562,15000,12000,8120,7720,4000,5875,4222,-3792,38105,141056,142561,1651571,0
80000,3,2,3,-1,2,-1,-1,-1,-1,780,390,390,25190,390,390,0,390,25190,390,390,9278,79220,79610,79610,54810,79610,79610,-8108,1
230000,1,2,3,-1,-1,-1,-1,-1,-1,54598,48568,43140,34039,26622,11891,1528,1538,1777,1160,1500,1000,175402,181432,186860,195961,203378,218109,210355,0
170000,2,4,2,-1,-1,-1,-1,-1,-1,170687,29570,31776,34228,36645,38885,3000,3000,3000,3000,3000,3000,-687,140430,138224,135772,133355,131115,323791,0
260000,2,2,3,-1,-1,-1,-1,-1,-1,411,209,217,613,2339,1474,209,217,613,2339,0,1254,259589,259791,259783,259387,257661,258526,631,0
120000,2,2,2,-1,-1,-1,-1,-1,-1,8505,4086,6389,4520,8708,1520,4086,6389,4520,8708,1520,1520,111495,115914,113611,115480,111292,118480,6985,0
110000,2,2,2,-1,-1,-1,-1,-1,-1,102801,104907,108107,96213,68003,52684,3818,4955,3446,3000,3000,4000,7199,5093,1893,13787,41997,57316,510496,0
200000,2,2,3,-1,-1,-1,-1,-1,-1,106651,103173,104137,103422,95206,65108,3692,5000,3300,2500,2930,1500,93349,96827,95863,96578,104794,134892,558775,0
80000,3,2,3,-1,-1,-1,2,-1,-1,25505,14696,1278,1107,16634,2136,1000,2278,0,17000,2500,0,54495,65304,78722,78893,63366,77864,38578,1
420000,3,4,2,-1,-1,-1,-1,-1,-1,65958,63715,62201,56125,49114,47563,3500,3002,2200,1700,1800,1700,354042,356285,357799,363875,370886,372437,330774,0
50000,1,2,2,-1,-1,-1,2,-1,-1,10379,11200,14568,14008,14827,19297,1000,3560,0,1000,4656,712,39621,38800,35432,35992,35173,30703,73351,1
30000,2,2,2,2,2,-1,-1,-1,-1,31207,30399,30147,29366,29555,29793,0,2000,1500,1010,1055,1089,-1207,-399,-147,634,445,207,173813,1
210000,3,2,3,-1,-1,-1,-1,-1,-1,2616,7537,6730,3447,16220,5566,7537,6730,3447,16220,7564,2632,207384,202463,203270,206553,193780,204434,-2014,0
240000,1,2,2,-1,-1,-1,-1,-1,-1,214361,218626,223329,227820,227154,231935,7830,8231,8332,8187,8500,8029,25639,21374,16671,12180,12846,8065,1294116,0
240000,1,2,3,-1,-1,-1,-1,-1,-1,8732,5286,5596,3328,3763,9529,5286,5596,3328,3763,9529,4895,231268,234714,234404,236672,236237,230471,3837,0
390000,2,2,2,-1,-1,-1,-1,-1,-1,175363,164292,144731,145140,130727,131619,5551,5358,5500,5000,20000,10000,214637,225708,245269,244860,259273,258381,840463,0
30000,2,4,2,-2,-2,-2,-2,-2,-2,498,4831,477,8560,1550,955,4831,477,8561,1550,955,570,29502,25169,29523,21440,28450,29045,-73,0
50000,3,2,2,-1,2,-1,-1,-1,-1,2564,2378,4167,5438,6193,6939,0,2000,1500,1000,1000,1000,47436,47622,45833,44562,43807,43061,21179,0
70000,2,2,3,-1,-1,-1,-1,-1,-1,64049,66079,67488,58246,48859,46688,3700,3100,2200,1600,1850,1800,5951,3921,2512,11754,21141,23312,337159,1
180000,2,2,2,-1,-1,-1,-1,-1,2,36479,38813,40611,42641,45287,44577,2810,2600,2568,3214,0,1630,143521,141187,139389,137359,134713,135423,235586,0
180000,3,2,3,-1,-1,-1,-1,-1,-1,92140,92517,94808,89137,88637,84966,3892,5002,3153,5000,3037,3200,87860,87483,85192,90863,91363,95034,518921,0
470000,1,2,2,-1,-1,-1,-1,-1,-1,163000,160298,135683,128719,116173,104283,10047,5001,6010,4512,4012,3522,307000,309702,334317,341281,353827,365717,775052,0
120000,2,2,2,2,2,2,2,2,2,63700,65069,66450,67373,68186,68959,3000,3000,2600,2500,2000,3000,56300,54931,53550,52627,51814,51041,383637,1
390000,2,2,2,-1,-1,-1,-1,-1,-1,8243,4610,7599,2947,86790,3628,4644,7677,2947,87476,3639,7769,381757,385390,382401,387053,303210,386372,-335,0
50000,3,2,3,1,2,-1,-1,-1,-1,49621,46863,46153,45284,23653,20733,0,2010,1807,812,743,844,379,3137,3847,4716,26347,29267,226091,1
50000,3,2,2,-1,-1,-1,-1,-1,-1,48694,46514,47771,43739,29090,24317,1803,2060,2025,1375,1035,900,1306,3486,2229,6261,20910,25683,230927,0
140000,1,4,2,-1,-1,-1,-1,-1,-1,112933,114564,118713,121248,123232,126242,5000,6000,6000,5500,5000,6000,27067,25436,21287,18752,16768,13758,683432,0
160000,1,2,3,-2,-2,-2,-2,-2,-2,0,3843,1876,4493,5929,2973,3843,1891,4520,5950,2979,5188,160000,156157,158124,155507,154071,157027,-5257,0
30000,3,2,2,-1,-1,-1,-1,-1,-1,3860,780,27557,28433,29477,28910,780,27557,2000,1500,1100,1500,26140,29220,2443,1567,523,1090,84580,0
20000,2,2,2,-1,-1,-1,-1,-2,-2,5500,8360,6000,0,0,0,3000,1000,0,0,0,0,14500,11640,14000,20000,20000,20000,15860,0
100000,2,2,3,-1,-1,-1,-1,-1,-2,6666,6666,0,6270,-396,-396,6666,0,6270,0,0,0,93334,93334,100000,93730,100396,100396,5874,1
80000,2,2,3,-1,-1,-1,-1,-1,-1,2795,3807,4595,5172,5278,3206,1067,1121,1000,106,64,1000,77205,76193,75405,74828,74722,76794,20495,0
40000,2,4,1,1,3,2,2,-1,-1,24171,23498,24235,23557,24025,24528,0,1400,0,850,880,884,15829,16502,15765,16443,15975,15472,140000,1
180000,1,4,1,-1,-1,-1,-1,-1,-1,131007,131632,136239,138116,135246,130436,5000,7000,6500,5000,5000,5000,48993,48368,43761,41884,44754,49564,769176,0
80000,2,2,2,-1,-1,-1,-1,-1,-1,8413,4942,989,2799,2818,3638,1029,1225,2799,2000,2000,2000,71587,75058,79011,77201,77182,76362,12546,0
300000,4,2,3,-1,-1,-1,-1,-1,-1,3399,0,4358,862,862,287,0,4358,862,0,287,5159,296601,300000,295642,299138,299138,299713,-898,0
220000,1,4,1,3,3,2,2,2,-1,4695,4488,4283,5807,5568,5827,0,0,1587,0,500,586,215305,215512,215717,214193,214432,214173,27995,1
80000,1,4,1,-1,-1,-1,-1,-1,-1,35303,36215,37330,38407,39168,40037,1800,2000,2000,1700,1650,3200,44697,43785,42670,41593,40832,39963,214110,0
290000,1,4,1,-2,-2,-2,-2,-2,-2,-4,-4,853,0,71,-73,0,857,0,71,0,14688,290004,290004,289147,290000,289929,290073,-14773,0
360000,1,4,1,-1,-1,-2,-1,-1,-1,5446,-8,-8,4635,3875,1034,0,0,4643,1019,1039,984,354554,360008,360008,355365,356125,358966,7289,0
500000,2,2,2,-1,-1,-1,-1,-1,-2,26455,12229,989,2008,-59,11835,7060,1003,2018,59,11894,2,473545,487771,499011,497992,500059,488165,31421,0
430000,1,4,2,1,2,-1,-1,2,-1,14965,11576,14099,15128,14647,16317,0,3000,3500,0,2000,2000,415035,418424,415901,414872,415353,413683,76232,0
280000,3,4,2,-1,-1,-1,-1,-1,-1,5716,0,105082,105908,98380,93649,0,105082,4172,3408,3489,5295,274284,280000,174918,174092,181620,186351,287289,0
150000,1,2,1,-1,-1,-1,-1,-1,-1,58322,36865,32311,12791,390,1508,36865,32311,12956,390,1508,2224,91678,113135,117689,137209,149610,148492,55933,0
200000,1,2,2,-1,-1,-1,-1,-1,-1,101685,100328,151733,147327,59949,39197,4000,59949,6000,2000,2000,2000,98315,99672,48267,52673,140051,160803,524270,0
110000,3,4,1,-1,-1,-1,-1,-1,-1,105979,108403,109172,111940,108594,111239,5340,4000,4600,4000,4450,4100,4021,1597,828,-1940,1406,-1239,628837,0
150000,3,4,2,-1,-1,-1,-1,-1,-1,24523,22224,20880,17305,16094,18516,2029,3030,3118,3003,3040,2050,125477,127776,129120,132695,133906,131484,103272,0
120000,1,2,2,-1,-1,-1,-1,-1,-1,32598,51662,30285,24879,29479,27553,20092,10000,6000,5000,7553,14587,87402,68338,89715,95121,90521,92447,133224,0
500000,1,2,3,-1,-1,-1,-1,-1,-1,329570,71921,367979,294969,189612,128459,72001,368199,6486,234,90,167116,170430,428079,132021,205031,310388,371541,768384,0
270000,2,4,1,-1,-1,-1,-1,-1,-1,38875,38589,27846,21787,16429,5488,6000,2000,1200,330,2000,8258,231125,231411,242154,248213,253571,264512,129226,0
50000,2,4,1,-1,-1,-1,-1,-1,-1,24399,23495,22611,14174,10809,9004,4000,5000,4000,3000,1000,3000,25601,26505,27389,35826,39191,40996,84492,0
300000,3,4,2,2,2,2,2,2,2,131957,134790,137637,138886,140116,147715,6500,6500,5000,5000,10000,7000,168043,165210,162363,161114,159884,152285,791101,0
140000,2,4,2,-1,-1,-1,-1,-1,-1,97288,98068,98098,97055,97035,101525,4400,4500,3500,3500,8000,500,42712,41932,41902,42945,42965,38475,564669,1
170000,1,4,2,-1,-1,-1,-1,-1,-1,6699,2999,4896,68,2761,2673,2999,4904,68,2761,2673,1861,163301,167001,165104,169932,167239,167327,4830,0
320000,2,2,2,-1,-1,-1,-1,-1,-1,158942,155925,126767,114110,109637,95850,5057,4606,5800,3375,3324,2500,161058,164075,193233,205890,210363,224150,736569,0
200000,3,2,2,-1,-1,-1,-1,-1,-1,145687,146519,144315,130807,124688,122518,7627,4631,5066,5033,5007,5125,54313,53481,55685,69193,75312,77482,782045,0
50000,2,2,2,-2,-2,-2,-2,-2,-2,0,323,0,0,0,0,323,0,0,0,0,0,50000,49677,50000,50000,50000,50000,0,0
120000,2,2,2,-1,-1,-1,-1,-1,-1,37981,36149,37179,38500,38955,39926,1586,1616,1937,1392,1596,1684,82019,83851,82821,81500,81045,80074,218879,0
170000,2,4,2,-1,-1,-1,-1,-1,-1,13451,10539,2087,6720,23000,0,10539,2087,6720,23000,0,44400,156549,159461,167913,163280,147000,170000,-30949,0
150000,1,4,3,-2,-1,-1,-1,-1,-1,798,2305,1036,5022,3938,316,2309,1036,5048,3946,316,314,149202,147695,148964,144978,146062,149684,446,0
200000,1,4,1,-1,-1,-1,-1,-1,-1,62574,63814,65265,66234,62356,55080,2278,2473,2161,2075,1973,2000,137426,136186,134735,133766,137644,144920,362363,0
110000,1,2,2,-1,-1,-1,-1,-1,-1,49069,14241,15205,16267,53869,54138,1600,1500,1400,38002,1415,1010,60931,95759,94795,93733,56131,55862,157862,0
50000,2,2,2,3,2,-1,-1,-1,-1,50437,49317,42052,22679,19099,19648,0,2000,1500,1000,1000,1000,-437,683,7948,27321,30901,30352,196732,0
50000,3,2,3,-1,-1,-1,-1,-1,-1,13562,14821,16657,17863,16811,16802,1500,2500,1518,1000,2000,1000,36438,35179,33343,32137,33189,33198,86998,0
50000,2,2,3,2,3,3,2,-1,-1,64350,63192,57205,54371,19946,17406,5000,0,0,613,573,593,-14350,-13192,-7205,-4371,30054,32594,269691,1
110000,2,2,2,-1,-1,-1,-1,-1,-1,101706,102946,104260,104162,104754,105707,3687,3850,3670,3662,4000,3795,8294,7054,5740,5838,5246,4293,600871,0
160000,1,4,2,-2,-2,-2,-2,-2,-2,6919,2384,3642,9889,4473,5375,2389,3642,9889,4473,5591,4951,153081,157616,156358,150111,155527,154625,1747,0
20000,2,4,3,-1,2,-1,-1,-1,-1,6483,6233,7254,8106,8418,8440,0,1283,1135,447,306,307,13517,13767,12746,11894,11582,11560,41456,1
200000,2,2,3,-1,-1,-1,-1,-1,-1,93713,59223,50290,49771,92192,90772,1866,1762,1827,53248,3293,3314,106287,140777,149710,150229,107808,109228,370651,0
460000,1,2,3,-1,-1,-1,-1,-1,-1,184,1899,1819,1572,237,1572,1904,1819,1572,237,1572,230,459816,458101,458181,458428,459763,458428,-51,0
50000,3,4,3,2,-1,-1,-1,-1,-1,344,5036,1780,5808,390,780,5128,1780,5808,390,780,0,49656,44964,48220,44192,49610,49220,252,0
80000,2,4,2,-1,-1,-1,-1,-1,-1,28590,27635,26808,27680,26658,27324,1500,1600,3400,1300,3000,2000,51410,52365,53192,52320,53342,52676,151895,0
180000,1,2,3,-1,-1,-1,-1,-1,-1,15118,6041,1459,2178,2634,968,6047,3262,2178,2634,968,2432,164882,173959,178541,177822,177366,179032,10877,0
440000,2,4,2,-1,-1,-1,-1,-1,-1,431557,743970,423621,385873,364175,376228,18174,20341,13005,15410,72000,14500,8443,-303970,16379,54127,75825,63772,2571994,0
300000,2,4,2,-2,-2,-2,-2,-2,-2,188,188,585,207,0,0,188,585,207,0,0,378,299812,299812,299415,299793,300000,300000,-190,0
180000,2,4,2,-1,-1,-1,-1,-1,-1,437,0,437,0,4013,0,0,437,0,4013,0,1518,179563,180000,179563,180000,175987,180000,-1081,1
80000,2,4,3,-1,2,-1,-1,-1,-1,3598,2464,7156,2099,915,915,2,7156,2099,0,915,1065,76402,77536,72844,77901,79085,79085,5910,0
20000,2,2,3,1,2,2,-1,-1,-1,10774,11596,11119,12429,12370,12659,1300,0,1502,443,489,2961,9226,8404,8881,7571,7630,7341,64252,1
310000,1,2,2,-1,-1,-1,-1,-1,-1,101941,71874,70459,72958,55547,30970,3016,3031,10091,1429,1500,10207,208059,238126,239541,237042,254453,279030,374475,0
180000,1,2,3,1,-2,-2,-1,-1,-2,1520,-10,-10,3844,0,0,10,0,3854,0,0,0,178480,180010,180010,176156,180000,180000,1480,0
20000,2,2,3,2,-1,-1,-1,-1,-1,15552,16560,17278,18289,18653,19195,1575,1293,1304,668,843,853,4448,3440,2722,1711,1347,805,98991,1
480000,1,2,2,-1,-1,-1,-1,-1,-1,29414,33482,37501,41399,35489,33081,5002,5002,5031,1006,986,986,450586,446518,442499,438601,444511,446919,192353,0
90000,2,2,2,-1,-1,-1,-1,2,2,75451,76395,79168,84904,87914,90043,2800,4000,8000,5348,3700,3128,14549,13605,10832,5096,2086,-43,466899,0
